MovieID,CustomerID,Rating
1962,977415,4
2452,1618634,4
3282,2511858,5
1905,2444008,3
571,1812811,5
3756,2499522,4
3282,1965022,4
3151,1483139,4
3938,403606,3
3282,643502,3
1962,841609,4
1962,549289,3
1905,1743763,4
3756,779811,2
1962,810141,5
886,1374765,4
1180,1791734,3
1905,1088135,3
886,1321374,4
1905,774577,2
1905,1570648,5
313,2488832,4
2372,1669465,4
1470,373563,2
457,1419757,5
1470,18426,3
191,1258209,3
3925,340392,3
2391,387314,3
2913,2582551,4
3624,2233759,4
1110,2186834,5
2913,2543512,5
2372,1138584,4
3860,919252,4
2782,506476,4
2452,1999929,5
1307,1366636,4
1542,1579537,3
4123,1956868,4
457,2102122,5
2913,1735133,4
3860,1138479,4
4432,650898,5
1865,1660571,5
3825,1811832,5
3917,969880,4
2122,1565502,3
571,270019,5
4432,2590302,3
30,1629191,5
3860,1713707,3
2782,31913,5
2452,1227109,5
3860,108161,4
2372,755978,4
457,816740,4
3282,1022438,3
4472,1504151,5
886,158258,4
3825,1336670,3
2372,1373153,4
758,1800192,4
2152,49927,4
2862,2135976,5
2452,1193783,4
3825,812591,4
1962,1831389,1
3624,1768013,3
3106,289846,5
3917,305357,4
1798,163248,4
3106,1689793,5
3151,2502173,5
1180,1223912,4
3938,2340639,4
3825,1060430,2
1470,553271,5
1798,1214966,4
2782,923645,5
2152,1797243,4
1307,778508,5
607,1154694,4
2452,791612,5
1428,2044497,4
2913,1609297,3
30,1821159,2
3282,1894792,5
886,228253,5
4432,2089577,4
1220,358217,5
1145,787083,4
1145,502329,5
4306,958427,5
1428,1871,2
607,985045,3
313,215540,3
30,1602820,4
2372,1159506,4
1470,2506368,5
313,2392187,4
30,2126134,2
1180,982556,4
3756,1534847,4
1798,1842979,3
4472,596194,4
313,2531750,1
2862,26907,5
1428,1359127,3
1145,973485,1
758,1240132,3
3624,1176913,5
607,378693,4
2452,451557,4
3860,1080014,3
2913,2625913,5
1145,1290313,2
571,1489092,3
1307,896309,3
2122,554822,3
4306,1060429,5
1307,1058417,2
1428,79733,3
1145,1167815,3
457,2416189,5
1428,420376,4
4306,1500434,5
571,986111,5
3860,1730466,3
457,259734,4
3282,233622,4
313,2248406,3
3106,2263044,4
2452,2378472,5
30,2230245,5
1962,259782,4
758,1479729,4
3427,1707182,5
3151,384710,5
4356,1604702,4
3151,214973,2
3962,1239545,5
2152,2362949,4
1865,721303,2
3756,2220245,3
2862,1364353,5
2782,388547,5
4472,2135038,4
3624,846386,3
3825,2293077,4
3938,190354,4
1220,866277,5
607,1157607,2
2862,2223917,5
1470,2242595,4
571,581311,4
3825,667684,1
1110,524016,4
1905,279774,4
457,24294,4
3825,1313655,3
2862,185873,4
2152,835271,4
3624,536967,5
2452,1864037,5
4432,2544530,3
3860,2609461,2
1905,1508675,5
3938,439147,4
2862,2457946,3
3427,2162631,5
2372,618427,3
1428,993855,4
1110,1157685,5
1798,995014,4
3825,1796171,3
3624,1424081,5
457,1706279,5
4432,679445,3
2372,1424098,5
3427,2062225,5
3624,1854699,5
3860,607943,5
2452,678333,4
1905,753871,5
3756,1030884,3
3825,820035,5
1905,1330322,4
2452,40562,5
1798,2073960,5
571,1301413,4
1905,245527,4
4356,1107860,5
3427,1598767,4
4432,637106,5
1307,1483838,5
1542,555768,5
2122,2397996,1
4356,592218,4
30,1944505,4
2372,841799,4
313,176011,4
1145,1373715,3
4123,1081979,3
4472,55799,5
2782,67321,5
1865,1008722,2
30,2526705,4
191,894241,5
313,2331403,5
3282,81369,2
2372,98977,3
2391,1918871,2
3106,1214342,4
1905,684872,5
571,2263312,4
1428,1207614,3
1905,341961,4
1798,1653324,4
1905,2573574,5
3282,1947847,3
2782,1309477,3
3427,299444,4
1307,1491294,2
4306,734177,5
4306,256795,5
30,916708,3
30,1638810,3
4472,1044875,4
4123,996399,5
4356,1515620,4
1865,812482,4
2862,380078,5
3925,2190709,1
1145,586150,4
3282,1048014,3
2122,1363274,3
3860,658541,5
1865,1098020,5
3925,532888,3
1865,909365,5
758,1752050,4
3962,1486700,4
3917,2360477,3
1220,2447870,3
2452,437934,5
2862,871574,5
4123,2048569,4
1905,725283,4
2913,2523838,4
2372,701628,5
1180,1747304,4
3917,366983,2
1180,774168,5
3151,1258912,2
3624,1176325,3
2152,335628,5
1962,1316131,5
2122,495271,3
1962,1655325,4
3938,1360421,5
3917,310384,3
4306,1483863,5
4306,1263952,5
3938,1962894,3
2452,1457024,5
3825,2128886,4
4306,1257900,4
3427,2478253,3
1798,238544,4
1110,1272443,5
3151,2077338,2
571,399338,5
1905,1244164,5
571,1842071,5
1962,2271408,4
4432,907253,4
571,656438,4
2862,2296586,4
3938,655641,5
4306,1083425,1
2782,1290122,5
3427,1196941,2
2782,466649,5
3860,2545155,5
4472,1023999,3
2152,735097,3
3151,776187,5
3151,1429794,4
3938,1407334,3
4123,497923,3
4472,1896664,2
2862,428675,5
1220,988744,5
1428,1592360,4
4472,401633,4
1962,725537,4
1962,33885,4
1542,1340285,4
1865,2568360,4
1798,1765657,4
4432,2337151,3
4432,417940,5
1470,614934,4
2372,662072,4
2862,265279,4
1865,1846068,4
2913,1042753,5
3282,719855,3
3938,609280,5
3624,50204,4
1428,395297,3
2913,1646408,5
2452,372233,5
1798,284057,4
191,1963704,3
1145,1286188,4
1470,149537,5
2391,219410,4
1180,432467,3
3151,586517,2
3427,1390950,3
2152,750138,2
1905,638140,5
3860,1650980,3
758,890573,4
2862,1067920,5
2452,380496,5
2372,1398209,4
1110,735935,5
1145,416644,4
3825,2440330,3
3427,2389736,2
3282,1688718,3
4472,509180,4
1962,2594680,5
3962,1753753,4
571,2151148,2
3427,1128780,4
2913,916077,4
2372,1383431,3
1180,2121244,4
2122,1662486,3
1865,1195490,1
191,844346,4
2372,311779,3
3151,2631788,4
3962,1863703,4
4356,722626,3
2152,1838685,4
3938,2155770,5
1865,2618313,5
1220,1251713,5
4432,496975,5
1905,1872540,4
4123,638163,3
3427,1847450,2
1865,2194058,2
1145,2217942,3
1905,2403913,5
3962,2336748,5
2391,1819987,3
3925,1559649,4
2122,2151600,4
1542,2407468,4
4432,572011,5
4472,232205,4
571,1021012,5
3925,1544409,3
1542,847821,5
571,640114,5
1962,135748,5
1145,640026,3
3962,1626183,5
4472,1928542,4
1962,1364802,4
4432,765818,4
2452,1530787,4
2452,1326557,5
1798,956581,4
3938,2200048,5
1145,732245,3
3624,1923216,3
2913,1852058,3
3962,684295,4
1542,115392,4
3860,905324,4
3151,392674,3
3151,1076510,3
3624,1538492,4
4472,1838190,3
1905,590757,5
3427,431856,2
571,1312610,4
2452,345772,4
1542,419996,4
2452,831942,3
30,316592,4
1110,1529147,5
191,2020280,4
571,1925038,2
2391,1427259,3
2122,1116683,4
3624,1376538,5
3106,1064177,5
2913,1258349,5
1962,1693172,3
2782,750514,5
1470,2247533,5
4306,2645462,5
1865,890526,4
1428,1838049,5
2862,1061866,4
2452,1108666,5
1110,1796422,3
1145,2432708,3
1110,1604404,3
3282,2460583,1
2152,378645,5
2391,2279934,5
2391,1503761,2
3106,1858853,3
3860,1982753,5
1220,104408,2
4432,2483246,4
3938,1207333,3
313,1872943,2
313,2087888,2
1220,220631,4
4123,2069813,5
4306,845881,5
1145,2114127,3
3925,700747,4
2862,855103,3
457,1101455,4
607,214043,4
4432,1109416,5
1428,936644,4
30,1855620,5
2913,881355,3
1428,2527951,3
1180,484101,3
2152,110062,3
886,1479049,5
3427,1753638,1
1542,514351,4
3282,957843,2
2372,793389,4
1962,838807,4
4123,1831540,4
313,1654018,5
191,1212375,4
1962,2464265,5
4356,2050477,4
191,2238997,5
3925,261764,5
1220,2414958,3
2122,755711,5
1542,859453,4
2372,2069219,3
2122,1563394,2
2122,1269330,4
1470,2035049,4
3106,1520518,4
4123,2411052,5
4432,2350138,2
1307,598989,3
4356,378913,3
1798,2080109,5
3427,1899657,4
2391,2204014,3
1470,38812,3
3917,1396648,5
4432,1160102,3
1145,2601514,4
2782,1259478,5
3938,2536450,5
3825,1132275,4
2862,2459223,5
607,1533810,4
3282,206220,4
3151,2570432,5
2391,904110,3
758,2031549,2
1220,2371262,5
1220,508947,5
4123,2208455,1
3106,196113,4
2862,2265737,5
2152,1270217,1
2372,2065164,4
3938,1966227,5
1962,196446,4
313,885631,3
457,2615078,5
1470,2283972,2
191,2281812,3
4306,2281043,4
607,1858770,3
3962,459347,4
1470,1394815,4
1542,1125697,4
1145,870129,1
191,1546371,5
1542,2341270,5
1905,482394,3
1180,1968203,5
1905,193693,4
3962,454612,4
3860,676573,3
1798,2498845,4
2122,752493,5
1307,128372,5
3917,2067073,4
3860,1427856,4
1962,1711802,4
2452,2203467,5
3962,1471795,5
1110,1207741,5
4123,363230,4
4356,2521994,3
3860,2103154,4
1110,199034,4
2913,1893668,1
3938,962868,4
313,694692,5
1962,277205,3
1865,1516214,1
1798,790855,5
2782,1005927,4
191,1660400,4
2452,2341192,4
3151,221513,4
1962,360658,4
2122,955733,4
1307,1265878,4
4356,2266290,3
758,1260136,4
886,192964,5
571,269305,3
1798,1541239,5
3938,1116173,3
4472,2310542,3
3282,1762677,3
1962,42222,3
2452,1747260,5
1905,1332542,5
1542,351037,5
4432,2046649,3
1470,2305090,3
1145,1643623,3
1428,1157751,5
3756,1009885,5
1307,2394623,3
1962,992200,3
2913,2480624,3
191,1392234,4
3962,1778742,2
571,1631365,5
1145,664628,5
3151,395083,2
4306,43653,5
3106,2473405,4
607,2425709,3
1145,1261985,2
4306,2356883,3
1962,783619,1
3624,2319610,5
457,2272597,5
3282,1519073,1
4306,1556892,4
1145,1566002,3
2452,2426391,5
1180,556126,4
1962,450805,5
2152,2200489,4
3427,1661608,2
3282,2633306,4
2152,2104247,3
1962,1008097,2
4356,2537412,3
1542,275678,5
1110,491531,5
3427,63453,3
313,2638255,4
3427,985172,3
1145,755009,2
3860,482256,3
2913,692835,4
3282,587766,2
313,446423,5
1905,780481,4
2782,581754,5
2372,1577696,4
1905,1264533,4
313,1898205,4
191,387189,5
1220,923918,4
2452,2546138,5
1145,1540460,4
2452,2209269,4
191,528809,3
1542,271840,3
607,2186872,4
886,1860967,4
457,2122221,5
4472,1221113,3
3917,266086,3
1145,604692,2
1542,1585909,3
3106,2066387,5
3427,1748677,2
1180,2079642,4
1307,22727,2
4123,636997,4
1220,1905787,4
886,1468975,5
2452,1818305,1
2862,68267,4
2372,1319269,4
3962,644616,5
3860,2053583,4
1905,1924668,5
1220,1416977,4
3106,921286,3
3756,229377,2
4432,1906901,3
3427,2023239,5
3825,2333531,4
4432,2122793,3
2122,2122210,5
2122,1724345,4
2862,2371708,4
3756,1555855,3
2152,1824733,3
1220,2009220,5
3756,103314,3
3624,796296,5
2122,1958807,1
2372,1903703,5
1470,241204,5
4432,1996668,4
457,1172617,2
2862,177183,5
3825,391039,2
3624,188197,5
1542,1711525,4
3624,2305624,5
3860,1093333,5
3427,679983,5
1865,2287211,4
2152,1988026,4
3282,917160,2
758,2572580,3
3427,1829668,3
3427,2023759,3
1220,1087240,4
191,2417531,5
3624,1881545,5
2391,1585125,2
2372,1198962,4
3860,1591259,3
3624,1366266,4
2122,692268,4
2913,762735,4
3151,65841,3
1428,1262383,3
2862,665614,5
1865,1938646,4
1470,156607,5
1220,2023638,4
1110,1682278,4
4123,1196231,3
1428,807670,3
191,70310,3
3427,1220281,3
4123,1637857,4
1542,382355,4
3427,750677,3
4472,964661,5
2452,2425614,5
3624,779043,5
191,1460699,3
2152,1786357,5
3756,2608320,4
1110,1281369,5
2452,2168071,3
3825,871436,5
4432,2141510,5
3825,2417320,4
1905,2105643,5
3427,2087505,1
3427,1128271,3
313,1739761,5
3825,1497241,4
3825,206543,3
4356,1418734,4
1905,445911,4
4472,2560014,5
2452,2441296,5
3860,920896,4
1307,2057574,1
3427,235367,4
2391,2215136,4
457,1733030,4
3925,2436032,1
1798,2159311,4
3282,242919,3
1428,120315,3
4432,564114,2
571,131974,4
3962,702354,4
1865,2569596,3
4356,1874342,3
1110,1850099,3
3151,311014,5
1962,1345921,3
4356,29894,4
3427,564298,4
3925,2004485,3
3151,2484734,1
3427,2410243,4
1220,1124404,4
571,750646,5
4472,1904890,5
3106,942599,3
2372,1126218,5
1220,140034,5
1220,381979,5
1905,945299,5
1145,1972405,3
4472,757862,3
607,1903624,4
607,1091782,4
2452,1401006,1
4432,2066918,5
1542,1420325,4
1905,2299179,5
3825,2465565,4
3427,2643689,4
4356,807603,3
1145,518144,2
3106,408948,1
1220,1357894,3
3825,90234,4
1962,957303,3
571,1437183,4
1798,1316977,1
2122,1703837,1
2452,1817481,1
3860,2305837,4
1905,63139,5
1110,1383255,4
758,1641442,3
2372,707165,4
3925,2508812,4
1428,1572273,4
2452,405133,5
4472,2430170,4
1428,2438341,3
758,1497679,4
3151,384533,3
3860,1073184,3
1905,2516550,3
571,2213430,5
3151,2421790,4
758,1669062,3
3917,2473314,5
3624,340754,4
1470,219033,4
1307,1030453,5
1962,1618567,3
3151,430155,4
758,780275,4
3938,1370971,5
2913,2398037,3
2122,793114,5
3938,2549462,5
191,752415,4
3756,973476,2
2913,1859261,5
3938,408202,5
1307,2046507,4
1798,1484452,5
1307,2605702,3
2913,355263,5
3938,2311865,5
3106,1541916,3
1220,2020388,5
2913,194837,4
1180,233185,4
4356,555785,4
3624,2218552,4
3825,2401147,3
2152,2367436,4
1145,2183090,3
1428,2522126,2
3860,97524,3
2452,914326,3
1145,747926,4
3756,1806610,5
1145,1500964,5
3860,504085,3
3917,2584808,3
1542,1038136,3
191,253739,5
1905,2568624,4
2862,1309634,5
3756,1326573,4
3917,2189159,4
1220,2460009,4
3151,1696576,4
30,1685667,5
3427,2341605,4
3860,1265568,3
1145,1062416,2
1470,1747893,3
1110,990987,5
2782,1518099,5
571,38344,3
1905,205897,3
886,1000427,5
1542,2647197,5
1307,797064,2
2372,4895,5
1962,1113195,4
3756,2383183,1
4472,890779,5
3825,2569199,4
4356,2474452,3
1798,2274466,3
2782,2409151,5
3427,2074493,4
4123,408218,4
4123,1621427,4
2782,1974369,4
3282,898022,1
4123,1469528,3
457,1834826,2
2152,2495157,3
2862,2066795,3
191,13266,4
2913,2155742,5
3151,2081109,4
2782,366870,5
1145,2143993,4
1962,508266,4
886,1335262,5
2372,832155,2
758,506642,3
3427,2458448,3
571,1818895,4
3860,872778,4
2782,2637644,5
4123,41329,3
2372,2488173,3
3624,727272,4
2452,2400117,5
2152,1856259,1
1798,171839,4
3917,1366739,5
4356,1883301,3
1905,175593,4
2862,1055114,3
1180,152821,5
3106,1157356,2
1220,2090644,5
4123,2173051,2
1905,364736,4
1470,575803,4
2782,2510804,5
30,469857,2
1307,1135905,4
313,955050,5
2152,1349186,4
4432,362077,4
1470,885760,5
4123,936220,5
1428,2110827,3
571,1648505,5
3427,2114089,3
1307,2049356,2
313,343482,4
1865,94321,5
1905,1135469,4
3917,359614,4
2782,1988149,3
3860,630485,3
2391,2254121,3
1798,1899339,5
1865,1303181,4
1110,118587,4
3427,2116230,3
2122,422039,2
2782,2121765,5
3925,145082,4
571,470364,4
3938,104161,3
30,415148,4
1307,2130850,4
3860,2288845,4
3106,1420736,5
3825,2285406,3
1798,239619,3
3962,484339,5
4432,2198879,4
313,692984,4
1798,2012350,4
